cohort	contrast	locus_class	locus_id	pass_screen	n_callable	callability	n_distinct	minor_count	reason
PRJNA678459	AG_vs_GC	PRIMARY_TECHNICAL	HPL00576	False	6	0.6	1	0	CALLABILITY_0.600_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PRIMARY_TECHNICAL	HPL00604	False	8	0.8	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PRIMARY_TECHNICAL	HPL00183	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PRIMARY_TECHNICAL	HPL00001	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PRIMARY_TECHNICAL	HPL00084	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PRIMARY_TECHNICAL	HPL00126	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PRIMARY_TECHNICAL	HPL00191	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PRIMARY_TECHNICAL	HPL00077	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PRIMARY_TECHNICAL	HPL00289	False	8	0.8	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PRIMARY_TECHNICAL	HPL00064	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PRIMARY_TECHNICAL	HPL00270	False	9	0.9	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PRIMARY_TECHNICAL	HPL00297	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PRIMARY_TECHNICAL	HPL00354	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PRIMARY_TECHNICAL	HPL00392	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PRIMARY_TECHNICAL	HPL00750	False	8	0.8	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PRIMARY_TECHNICAL	HPL01110	False	9	0.9	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PRIMARY_TECHNICAL	HPL00435	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PRIMARY_TECHNICAL	HPL00040	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00312	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00387	False	5	0.5	1	0	CALLABILITY_0.500_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00439	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00510	False	3	0.3	1	0	CALLABILITY_0.300_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00061	True	9	0.9	3	3	PASS
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00549	False	9	0.9	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00426	False	2	0.2	2	1	CALLABILITY_0.200_LT_0.80;MINOR_ALLELE_COUNT_1_LT_2
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00033	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00046	False	9	0.9	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00060	False	1	0.1	1	0	CALLABILITY_0.100_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00453	False	6	0.6	4	1	CALLABILITY_0.600_LT_0.80;MINOR_ALLELE_COUNT_1_LT_2
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00385	False	3	0.3	1	0	CALLABILITY_0.300_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00608	False	9	0.9	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00230	False	10	1.0	2	1	MINOR_ALLELE_COUNT_1_LT_2
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00083	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00330	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00454	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00045	False	4	0.4	4	1	CALLABILITY_0.400_LT_0.80;MINOR_ALLELE_COUNT_1_LT_2
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00291	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00487	False	8	0.8	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00499	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00018	False	0	0.0	0	0	CALLABILITY_0.000_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00743	False	7	0.7	1	0	CALLABILITY_0.700_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL01098	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00381	False	9	0.9	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00628	False	4	0.4	2	1	CALLABILITY_0.400_LT_0.80;MINOR_ALLELE_COUNT_1_LT_2
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00022	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00533	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00063	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00030	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00685	False	2	0.2	2	1	CALLABILITY_0.200_LT_0.80;MINOR_ALLELE_COUNT_1_LT_2
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00031	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00197	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00151	False	7	0.7	3	2	CALLABILITY_0.700_LT_0.80
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00065	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00622	False	7	0.7	1	0	CALLABILITY_0.700_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00299	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00518	False	6	0.6	4	2	CALLABILITY_0.600_LT_0.80
PRJNA678459	AG_vs_GC	PROVISIONAL_TECHNICAL	HPL00070	False	10	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00332	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00483	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00049	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00076	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00350	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00055	False	5	0.8333	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00498	False	5	0.8333	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00293	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00103	False	5	0.8333	4	1	MINOR_ALLELE_COUNT_1_LT_2
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00752	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00390	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00019	False	1	0.1667	1	0	CALLABILITY_0.167_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00158	False	5	0.8333	2	1	MINOR_ALLELE_COUNT_1_LT_2
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL01050	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00329	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00080	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00377	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00409	False	4	0.6667	1	0	CALLABILITY_0.667_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00104	False	4	0.6667	1	0	CALLABILITY_0.667_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00301	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00378	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00341	False	5	0.8333	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00333	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00198	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00497	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00403	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00037	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00156	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00038	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00099	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00251	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00506	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00073	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00529	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00068	False	6	1.0	2	1	MINOR_ALLELE_COUNT_1_LT_2
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00123	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00479	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00977	False	4	0.6667	1	0	CALLABILITY_0.667_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00247	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00139	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00780	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00051	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00469	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00571	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00170	False	1	0.1667	1	0	CALLABILITY_0.167_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00393	False	5	0.8333	2	1	MINOR_ALLELE_COUNT_1_LT_2
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00178	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00071	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00121	False	6	1.0	2	1	MINOR_ALLELE_COUNT_1_LT_2
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00884	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00816	False	2	0.3333	1	0	CALLABILITY_0.333_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00288	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00244	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00353	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00840	False	0	0.0	0	0	CALLABILITY_0.000_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL01140	False	0	0.0	0	0	CALLABILITY_0.000_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00582	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00277	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00224	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00259	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00306	False	5	0.8333	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00364	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00150	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00841	False	4	0.6667	1	0	CALLABILITY_0.667_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00119	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00214	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00316	False	2	0.3333	1	0	CALLABILITY_0.333_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00109	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00210	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00202	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00404	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00436	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00181	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00276	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00047	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00206	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00053	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00120	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00245	False	3	0.5	1	0	CALLABILITY_0.500_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00085	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00314	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00193	False	0	0.0	0	0	CALLABILITY_0.000_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00430	False	1	0.1667	1	0	CALLABILITY_0.167_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00811	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00290	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00007	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00116	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00344	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00087	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00839	False	4	0.6667	1	0	CALLABILITY_0.667_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00222	False	5	0.8333	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00106	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00485	False	5	0.8333	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00501	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00138	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00010	False	5	0.8333	3	1	MINOR_ALLELE_COUNT_1_LT_2
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00177	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00194	False	4	0.6667	1	0	CALLABILITY_0.667_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00699	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00603	False	0	0.0	0	0	CALLABILITY_0.000_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00241	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00345	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00157	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00415	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00189	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00347	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00274	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00379	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00383	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00531	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL01053	False	4	0.6667	1	0	CALLABILITY_0.667_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00209	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00460	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00155	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00261	False	4	0.6667	1	0	CALLABILITY_0.667_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00414	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00134	False	2	0.3333	1	0	CALLABILITY_0.333_LT_0.80;MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00231	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00187	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00540	False	6	1.0	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00075	False	5	0.8333	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00141	False	5	0.8333	1	0	MONOMORPHIC_OR_UNCALLABLE
PRJNA1103397	GC_only_descriptive	PRIMARY_TECHNICAL	HPL00223	False	5	0.8333	1	0	MONOMORPHIC_OR_UNCALLABLE
